19,19,"[[0.16150508 0.36219596 0.35702332 0.36216416 0.36209515 0.36231228
  0.35702156 0.18970317 0.36250913 0.26981878 0.35700901 0.34415868
  0.34750522 0.34518268 0.27553729 0.19029159 0.34851192 0.36241137
  0.26998642]]","[[0.73735523 0.68530449 0.44924213 0.68485732 0.67215571 0.67468388
  0.6932     0.73338786 0.62579456 0.68935228 0.67956339 0.68187893
  0.68793758 0.68352623 0.69736123 0.7104262  0.68939701 0.68310925
  0.68343561]
 [0.73735523 0.68530449 0.44924213 0.68485732 0.67215571 0.67468388
  0.6932     0.73338786 0.62579456 0.68935228 0.67956339 0.68187893
  0.68793758 0.68352623 0.69736123 0.7104262  0.68939701 0.68310925
  0.68343561]
 [0.73735523 0.68530449 0.44924213 0.68485732 0.67215571 0.67468388
  0.6932     0.73338786 0.62579456 0.68935228 0.67956339 0.68187893
  0.68793758 0.68352623 0.69736123 0.7104262  0.68939701 0.68310925
  0.68343561]
 [0.73735523 0.68530449 0.44924213 0.68485732 0.67215571 0.67468388
  0.6932     0.73338786 0.62579456 0.68935228 0.67956339 0.68187893
  0.68793758 0.68352623 0.69736123 0.7104262  0.68939701 0.68310925
  0.68343561]
 [0.73735523 0.68530449 0.44924213 0.68485732 0.67215571 0.67468388
  0.6932     0.73338786 0.62579456 0.68935228 0.67956339 0.68187893
  0.68793758 0.68352623 0.69736123 0.7104262  0.68939701 0.68310925
  0.68343561]
 [0.73735523 0.68530449 0.44924213 0.68485732 0.67215571 0.67468388
  0.6932     0.73338786 0.62579456 0.68935228 0.67956339 0.68187893
  0.68793758 0.68352623 0.69736123 0.7104262  0.68939701 0.68310925
  0.68343561]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.78237794 0.6932     0.66905383
  0.67361286 0.67023545 0.77659115 0.786      0.67461125 0.6932
  0.77705608]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.78237794 0.6932     0.66905383
  0.67361286 0.67023545 0.77659115 0.786      0.67461125 0.6932
  0.77705608]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.78237794 0.6932     0.66905383
  0.67361286 0.67023545 0.77659115 0.786      0.67461125 0.6932
  0.77705608]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.78237794 0.6932     0.66905383
  0.67361286 0.67023545 0.77659115 0.786      0.67461125 0.6932
  0.77705608]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.78237794 0.6932     0.66905383
  0.67361286 0.67023545 0.77659115 0.786      0.67461125 0.6932
  0.77705608]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.78237794 0.6932     0.66905383
  0.67361286 0.67023545 0.77659115 0.786      0.67461125 0.6932
  0.77705608]
 [0.818      0.6932     0.66660878 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786     ]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786     ]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786     ]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786     ]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786     ]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786     ]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786     ]]","[[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]]","[[0.         0.69722469 0.        ]
 [0.         1.         0.        ]
 [0.         0.         1.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.         0.         1.        ]
 [0.83629452 0.         0.        ]
 [0.         1.         0.        ]
 [0.         0.83629452 0.        ]
 [0.         0.         1.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.         0.83629452 0.        ]
 [0.83629452 0.         0.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.         0.83629452 0.        ]]",[[80 85 90]],0.713,1.4884278774261475
26,26,"[[0.16099985 0.36203011 0.3570204  0.36199777 0.36197925 0.36214372
  0.36211526 0.18772672 0.36232893 0.18813509 0.36199831 0.35946951
  0.35946863 0.35946943 0.18816833 0.18802181 0.35946855 0.36221669
  0.18817635 0.35700901 0.35947255 0.35702632 0.18420167 0.31550649
  0.31553931 0.31541754]]","[[0.67041358 0.6932     0.55734304 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.44930933 0.36931499
  0.37306901 0.37318989]
 [0.67041358 0.6932     0.55734304 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.44930933 0.36931499
  0.37306901 0.37318989]
 [0.67041358 0.6932     0.55734304 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.44930933 0.36931499
  0.37306901 0.37318989]
 [0.67041358 0.6932     0.55734304 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.44930933 0.36931499
  0.37306901 0.37318989]
 [0.67041358 0.6932     0.55734304 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.44930933 0.36931499
  0.37306901 0.37318989]
 [0.67041358 0.6932     0.55734304 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.44930933 0.36931499
  0.37306901 0.37318989]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.6891215  0.60353689
  0.60961192 0.61449624]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.6891215  0.60353689
  0.60961192 0.61449624]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.6891215  0.60353689
  0.60961192 0.61449624]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.6891215  0.60353689
  0.60961192 0.61449624]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.6891215  0.60353689
  0.60961192 0.61449624]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.6891215  0.60353689
  0.60961192 0.61449624]
 [0.74352636 0.63667496 0.41540655 0.6385543  0.64960571 0.63728829
  0.6932     0.786      0.65173294 0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.47909286 0.40411967
  0.40438422 0.39847949]
 [0.74352636 0.63667496 0.41540655 0.6385543  0.64960571 0.63728829
  0.6932     0.786      0.65173294 0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.47909286 0.40411967
  0.40438422 0.39847949]
 [0.74352636 0.63667496 0.41540655 0.6385543  0.64960571 0.63728829
  0.6932     0.786      0.65173294 0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.47909286 0.40411967
  0.40438422 0.39847949]
 [0.74352636 0.63667496 0.41540655 0.6385543  0.64960571 0.63728829
  0.6932     0.786      0.65173294 0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.47909286 0.40411967
  0.40438422 0.39847949]
 [0.74352636 0.63667496 0.41540655 0.6385543  0.64960571 0.63728829
  0.6932     0.786      0.65173294 0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.47909286 0.40411967
  0.40438422 0.39847949]
 [0.74352636 0.63667496 0.41540655 0.6385543  0.64960571 0.63728829
  0.6932     0.786      0.65173294 0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.47909286 0.40411967
  0.40438422 0.39847949]
 [0.818      0.6932     0.61182402 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.73069599 0.65562802
  0.65598791 0.65012226]
 [0.818      0.6932     0.61182402 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.73069599 0.65562802
  0.65598791 0.65012226]
 [0.818      0.6932     0.61182402 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.73069599 0.65562802
  0.65598791 0.65012226]
 [0.818      0.6932     0.61182402 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.73069599 0.65562802
  0.65598791 0.65012226]
 [0.818      0.6932     0.61182402 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.73069599 0.65562802
  0.65598791 0.65012226]
 [0.818      0.6932     0.61182402 0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.73069599 0.65562802
  0.65598791 0.65012226]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.786      0.6932
  0.6932     0.6932    ]
 [0.818      0.6932     0.6932     0.6932     0.6932     0.6932
  0.6932     0.786      0.6932     0.786      0.6932     0.6932
  0.6932     0.6932     0.786      0.786      0.6932     0.6932
  0.786      0.6932     0.6932     0.6932     0.786      0.6932
  0.6932     0.6932    ]]","[[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.
  0. 0.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.
  0. 0.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.
  0. 0.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.
  0. 0.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.
  0. 0.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.
  0. 0.]
 [1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
  0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
  0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
  0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
  0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
  0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
  0. 0.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
  1. 1.]]","[[0.         0.69722469 0.        ]
 [0.         1.         0.        ]
 [0.         0.         1.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.         1.         0.        ]
 [0.83629452 0.         0.        ]
 [0.         1.         0.        ]
 [0.83629452 0.         0.        ]
 [0.         1.         0.        ]
 [1.         0.         0.        ]
 [1.         0.         0.        ]
 [1.         0.         0.        ]
 [0.83629452 0.         0.        ]
 [0.83629452 0.         0.        ]
 [1.         0.         0.        ]
 [0.         1.         0.        ]
 [0.83629452 0.         0.        ]
 [0.         0.         1.        ]
 [1.         0.         0.        ]
 [0.         0.         1.        ]
 [0.         0.         0.83629452]
 [0.         0.         1.        ]
 [0.         0.         1.        ]
 [0.         0.         1.        ]]",[[80 85 90]],0.706,2.4765279293060303
